Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2,Area_2051_m2,Area_2052_m2,Area_2053_m2,Area_2054_m2,Area_2055_m2,Area_2056_m2,Area_2057_m2,Area_2058_m2,Area_2059_m2,Area_2060_m2,Area_2061_m2,Area_2062_m2,Area_2063_m2,Area_2064_m2,Area_2065_m2,Area_2066_m2,Area_2067_m2,Area_2068_m2,Area_2069_m2,Area_2070_m2,Area_2071_m2,Area_2072_m2,Area_2073_m2,Area_2074_m2,Area_2075_m2,Area_2076_m2,Area_2077_m2,Area_2078_m2,Area_2079_m2,Area_2080_m2,Area_2081_m2,Area_2082_m2,Area_2083_m2,Area_2084_m2,Area_2085_m2,Area_2086_m2,Area_2087_m2,Area_2088_m2,Area_2089_m2,Area_2090_m2,Area_2091_m2,Area_2092_m2,Area_2093_m2,Area_2094_m2,Area_2095_m2,Area_2096_m2,Area_2097_m2,Area_2098_m2,Area_2099_m2,Area_2100_m2
808007,1083428.074,746258.7059,-1961955.438,-158793.5987,-390041.2273,-1575830.645,-2215277.513,-1475783.557,-3957022.547,-2555473.217,-2534644.908,-4400291.673,-3046629.65,-5397380.178,-3255090.753,-1238483.258,-3918748.305,-453060.2115,-641227.0655,-3775086.383,-4485919.163,-2555829.256,-2214921.474,-1694391.785,-5752885.577,-3597956.752,-3036838.565,-1665730.609,-4037665.484,-4230460.851,-3487406.5,-1285124.427,-2279720.656,-5366226.725,-3056064.696,-2990019.376,-1767201.854,-3049834.005,-1449258.618,-2131786.26,-3040042.92,-2654808.226,-1461185.939,-4127743.467,-1362563.009,-4948770.459,-2876976.848,-1544855.212,-4923491.658,-5078546.842,-3848964.571,-1697418.12,-606335.1986,-2715512.953,-2975065.719,-3418334.845,-1859594.094,-4194322.846,-3061939.347,-3457143.146,-5892097.006,-2974353.64,-3934058.001,-4203935.911,-1698308.219,-2413591.492,-1892883.783,-6326643.166,-3489364.717,-3039864.9,-4467405.111,-5131596.722,-2894778.821,-3268264.213,-2591967.261,-4853351.884,-2181453.765,-2013937.199,-2800962.423,-1954478.61,-5588039.308,-2303041.24,-3746781.246,-5976478.358,-1531859.772,-903450.127,-5169158.885,-1709879.502,-1462610.097,-2799182.226,-1413654.672
808008,0,0,0,-3651.919787,0,0,0,0,-4763.373636,0,0,0,-83041.48038,0,0,0,0,0,0,0,0,0,0,-46998.61987,0,0,-14448.90003,123371.3772,0,0,0,0,-33026.05721,20323.72751,0,-85899.50456,-33184.83633,-39218.44293,0,-476.3373636,0,-123212.598,0,-4763.373636,0,0,-125594.2849,0,0,-257063.3972,0,15877.91212,6986.281332,0,0,-46363.50339,-14607.67915,0,-65099.43969,-114797.3046,1111.453848,-50968.0979,-81612.46829,-5716.048363,-26516.11324,0,-31438.26599,0,246583.9752,0,0,-12543.55057,-39059.66381,35725.30227,0,0,134644.6948,-2381.686818,0,-20800.06488,0,0,0,-52238.33087,0,180849.419,-37313.09348,0,0,0,-160366.9124
808009,0,0,-89182.37441,-1049.204405,82100.24468,0,-11278.94735,0,-1049.204405,0,0,-18885.67929,-94428.39643,-31738.43324,56132.43566,-253645.1649,0,0,0,-141904.8957,43541.9828,-52460.22024,92329.98762,-329450.1831,-92592.28872,-45378.09051,114625.5812,155282.2519,-140331.0891,-355680.2932,-226890.4525,-310826.8049,-111215.6669,-133511.2605,-22033.2925,-117248.5922,142691.7991,-204594.8589,-176528.6411,-298498.6532,-5508.323125,-148462.4233,-28066.21783,-53509.42464,-9180.538543,-6295.226428,-60591.55438,-24131.70131,-184135.373,-350434.2712,0,-183873.0719,0,45115.78941,-357254.0998,0,-79477.23366,0,-248399.1428,-229251.1624,-28328.51893,-185709.1796,112527.1724,178889.351,0,-155544.553,-145839.4123,-528012.1167,-21508.6903,-27541.61563,-135085.0671,-170233.4147,118822.3988,-45902.69271,141380.2935,39082.86408,259678.0902,134560.4649,-49574.90813,110166.4625,-288006.6091,-129576.744,164725.0916,-93379.19203,-68722.88851,0,-225316.6459,0,0,-50886.41363,262038.8001
809001,0,0,62161.02917,-62304.75409,62304.75409,0,-62304.75409,4958.509841,0,0,0,-27523.32274,-3593.123073,-21486.87598,9988.882143,4742.922457,0,0,0,-53896.8461,-1077.936922,0,3018.223381,-26660.9732,-50159.9981,-27307.73536,62807.79132,215.5873844,-13078.96799,-6539.483993,-19977.76429,0,-57561.83163,-49728.82333,-25295.58643,-14228.76737,0,-84797.70453,12216.61845,-16456.50367,-80342.23192,-8192.320607,6180.171686,-359.3123073,-12863.3806,-5533.409533,-15522.29168,9629.569836,-7186.246146,0,11569.8563,-8767.220298,0,0,-11641.71876,-56052.71994,-73730.88546,0,-58855.35594,74377.64761,-26086.07351,-18253.06521,-3736.847996,-19331.00213,0,9342.11999,0,-56915.06948,-12001.03106,-15019.25445,-23355.29998,-90618.5639,431.1747687,0,-24792.5492,0,-11282.40645,-2802.635997,9917.019682,0,-89540.62698,5820.859378,-121447.5599,-38087.10458,-42039.53996,65682.28978,-287.4498459,7473.695992,-359.3123073,2802.635997,-5820.859379
809002,0,0,0,0,0,0,0,0,0,0,0,0,-58.97255031,0,0,0,0,0,0,-2175.608951,-935.5915415,0,-1208.140355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-312.3951314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809003,2.98E-08,0,-26660.7991,0,0,0,0,-150460.7135,-4320.036892,0,0,8640.073784,-26167.0806,-383989.5649,27154.51761,-10985.23667,-100718.5744,0,0,-25549.93248,-100224.8559,27524.80648,91461.35248,0,-4443.466517,-7158.918278,-138117.7509,-21353.32521,0,-13824.11805,126268.5069,0,193043.9343,-19501.88083,-246.859251,-2838.881386,0,0,0,0,0,-33325.99888,-123.4296255,129724.5364,128243.3809,-246.859251,-21847.04371,66775.42739,-29869.96937,-149843.5653,-33449.42851,17650.43644,-1851.444382,-15675.56244,0,0,0,57518.20548,-130341.6845,-2098.303633,-189834.764,-210077.2226,-58135.3536,0,0,-42336.36154,21847.04371,0,0,0,-41225.49491,-20612.74746,0,0,24685.9251,-59616.50911,0,62455.3905,-107013.4853,47396.97619,-97509.40413,-23698.48809,-32461.9915,-29252.82124,17156.71794,0,-9010.36266,58999.36098,11972.67367,-87264.74522,-412501.8084
809004,1483.495122,0,-27799.40859,-13544.95546,2837.990668,-14060.95376,-64628.78749,-9223.469671,-49729.33648,-7739.974549,-4450.485366,-10513.46543,-21478.42937,-37732.37593,-2837.990668,-8320.472641,-7868.974125,-22252.42683,-1870.493849,-3934.487063,-3934.487063,-709.497667,1612.494698,-644.9978791,-25025.91771,-37409.87699,0,-14770.45143,-1289.995758,-2773.49088,-17672.94189,-1676.994486,-580.4980912,-2837.990668,-1225.49597,-38312.87402,-18446.93934,-257.9991516,0,0,-515.9983033,0,0,-33023.89141,-10255.46628,-1289.995758,-13673.95504,-30056.90117,-37280.87741,-64.49978791,-15737.94825,0,0,-2644.491304,0,-580.4980912,-9610.468399,-7417.47561,-193.4993637,-12899.95758,-2837.990668,-9610.468399,0,-23735.92195,-16963.44422,0,0,-967.4968187,-8578.471792,-3418.488759,1225.49597,-1225.49597,0,-9287.969459,-3160.489608,-67660.27752,-59597.80403,-9416.969035,0,-21800.92831,-36377.88038,0,0,-14383.4527,0,-20962.43107,-10706.96479,6449.978791,0,-27670.40901,-3547.488335
809005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311469.3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809006,0,0,-79466.79707,0,0,0,0,-295243.1891,-292697.9892,-8766.799676,0,-34784.39872,-55428.79795,-535905.9802,0,0,0,-78618.3971,0,0,-108877.996,-1979.599927,-312211.1885,69003.19745,-164589.5939,-14988.39945,0,-4807.599823,0,-62781.59768,-3393.599874,51752.39809,0,-92192.7966,-233027.1914,577194.7787,0,0,0,-1696.799937,-250277.9908,3676.399864,-4807.599823,-99545.59632,-3393.599875,-234723.9913,0,-302313.1888,0,-12725.99953,-10746.3996,-180143.5933,0,-110009.1959,0,-180991.9933,-282.7999897,-237269.1912,-7918.399708,-1413.999948,-247167.1909,10746.3996,0,0,-848.3999686,-27997.19897,0,0,19795.99927,-39309.19855,0,47793.19824,0,-12160.39955,-16119.5994,0,0,-201636.3926,0,0,0,-56559.99791,7918.399708,0,0,0,45247.99833,0,0,75224.79722,-56559.99791
809007,1566317.942,1078870.327,-2836409.799,-229568.7815,-563884.7536,-2278187.056,-3202638.92,-2133548.429,-5720689.321,-3694461.724,-3664350.124,-6361525.942,-4404529.289,-7803022.293,-4705902.656,-1790482.077,-5665356.039,-654991.6467,-927025.5054,-5457663.206,-6485318.076,-3694976.452,-3202124.192,-2449591.549,-8316978.41,-5201585.922,-4390374.264,-2408155.928,-5837275.261,-6116000.586,-5041762.813,-1857911.472,-3295804.726,-7757983.575,-4418169.587,-4322687.504,-2554853.468,-4409161.843,-2095201.177,-3081935.155,-4395006.817,-3838070.895,-2112444.572,-5967501.498,-1969864.858,-7154464.749,-4159261.297,-2233405.701,-7117919.046,-7342083.181,-5564469.31,-2453966.739,-876582.1409,-3925832.054,-4301068.919,-4941905.54,-2688425.439,-6063755.673,-4426662.602,-4998010.915,-8518237.14,-4300039.463,-5687489.352,-6077653.334,-2455253.56,-3489342.533,-2736552.526,-9146462.92,-5044593.818,-4394749.453,-6458552.21,-7418777.685,-4184997.708,-4724947.6,-3747221.366,-7016517.589,-3153739.74,-2911560.117,-4049366.825,-2825600.506,-8078659.249,-3329519.424,-5416742.313,-8640227.726,-2214618.122,-1306122.832,-7473081.511,-2471982.226,-2114503.485,-4046793.184,-2043728.356
809008,0,0,0,-4137.579131,0,0,0,0,-5396.842344,0,0,0,-94084.95153,0,0,0,0,0,0,0,0,0,0,-53248.84446,0,0,-16370.42178,139778.2167,0,0,0,0,-37418.10692,23026.52733,0,-97323.05694,-37598.00166,-44434.00197,0,-539.6842344,0,-139598.322,0,-5396.842344,0,0,-142296.7431,0,0,-291249.5918,0,17989.47448,7915.368771,0,0,-52529.26548,-16550.31652,0,-73756.84537,-130063.9005,1259.263214,-57746.21308,-92465.89883,-6476.210813,-30042.42238,0,-35619.15947,0,279376.5387,0,0,-14211.68484,-44254.10722,40476.31758,0,0,152550.7436,-2698.421172,0,-23566.21157,0,0,0,-59185.37104,0,204900.1143,-42275.26503,0,0,0,-181693.6923
809009,0,0,-159250.4972,-1873.535261,146604.1342,0,-20140.50406,0,-1873.535263,0,0,-33723.6347,-168618.1735,-56674.44166,100234.1365,-452927.1494,0,0,0,-253395.6441,77751.71335,-93676.76307,164871.103,-588290.0721,-165339.4868,-81030.40005,204683.7273,277283.2187,-250585.3412,-635128.4536,-405152.0003,-555034.8212,-198594.7377,-238407.362,-39344.24049,-209367.5655,254800.7956,-365339.376,-315222.3077,-533020.7819,-9836.060122,-265105.2395,-50117.06824,-95550.29833,-16393.43354,-11241.21157,-108196.6613,-43091.31101,-328805.4384,-625760.7773,0,-328337.0546,0,80562.01624,-637938.7565,0,-141920.2961,0,-443559.4731,-409367.4546,-50585.45206,-331615.7413,200936.6568,319437.7621,0,-277751.6025,-260421.4013,-942856.6203,-38407.47286,-49180.30061,-241217.6649,-303981.0962,212177.8684,-81967.16769,252458.8765,69789.18849,463699.9772,240280.8973,-88524.5411,196721.2024,-514285.4293,-231381.6048,294145.036,-166744.6383,-122716.5596,0,-402341.6974,0,0,-90866.46018,467915.4315
810001,0,0,269.5397975,-270.1630109,270.1630109,0,-270.1630109,21.50086246,0,0,0,-119.345367,-15.58033511,-93.17040398,43.31333162,20.56604235,0,0,0,-233.7050267,-4.674100534,0,13.0874815,-115.6060865,-217.5014782,-118.4105469,272.3442578,0.934820107,-56.71241981,-28.35620991,-86.62666323,0,-249.5969685,-215.631838,-109.6855592,-61.69812705,0,-367.6959087,52.97313939,-71.35793482,-348.3762931,-35.52316406,26.7981764,-1.558033511,-55.77759971,-23.99371608,-67.30704769,41.75529811,-31.16067023,0,50.16867907,-38.01601768,0,0,-50.48028577,-243.0532278,-319.7084765,0,-255.2058892,322.5129369,-113.1132329,-79.14810238,-16.20354852,-83.82220291,0,40.5088713,0,-246.7925082,-52.03831928,-65.12580078,-101.2721782,-392.9360516,1.869640214,0,-107.5043123,0,-48.92225226,-12.15266139,43.00172491,0,-388.261951,25.24014288,-526.6153268,-165.1515522,-182.2899208,284.8085259,-1.246426809,32.40709704,-1.558033512,12.15266139,-25.24014288
810003,0,0,-549.8381959,0,0,0,0,-3103.022041,-89.09415212,0,0,178.1883042,-539.6560071,-7919.19735,560.0203848,-226.5537011,-2077.166518,0,0,-526.9282711,-2066.984329,567.6570264,1886.250478,0,-91.63969932,-147.6417378,-2848.467321,-440.3796662,0,-285.1012868,2604.094789,0,3981.235826,-402.1964581,-5.091094406,-58.54758568,0,0,0,0,0,-687.2977449,-2.545547203,2675.370111,2644.823544,-5.091094406,-450.561855,1377.141037,-616.0224232,-3090.294305,-689.8432921,364.0132501,-38.18320805,-323.2844948,0,0,0,1186.224997,-2688.097847,-43.27430246,-3915.051599,-4332.52134,-1198.952733,0,0,-873.1226908,450.561855,0,0,0,-850.212766,-425.106383,0,0,509.1094407,-1229.499299,0,1288.046885,-2206.989425,977.4901261,-2010.982291,-488.7450631,-669.4789145,-603.2946872,353.8310613,0,-185.8249459,1216.771563,246.9180787,-1799.701873,-8507.218754
810004,130.4958972,0,-2445.379639,-1191.484279,249.644325,-1236.874156,-5685.082129,-811.3440564,-4374.449423,-680.8481592,-391.4876916,-924.8187496,-1889.353642,-3319.134776,-249.644325,-731.9117712,-692.1956285,-1957.438458,-164.5383051,-346.0978143,-346.0978143,-62.41108126,141.8433665,-56.7373466,-2201.409048,-3290.766103,0,-1299.285237,-113.4746932,-243.9705904,-1554.603297,-147.5171012,-51.06361194,-249.644325,-107.8009585,-3370.198388,-1622.688113,-22.69493864,0,0,-45.38987728,0,0,-2904.952146,-902.123811,-113.4746932,-1202.831748,-2643.960352,-3279.418634,-5.67373466,-1384.391257,0,0,-232.6231211,0,-51.06361194,-845.3864644,-652.4794859,-17.02120398,-1134.746932,-249.644325,-845.3864644,0,-2087.934355,-1492.192216,0,0,-85.1060199,-754.6067098,-300.707937,107.8009585,-107.8009585,0,-817.0177911,-278.0129983,-5951.747658,-5242.530826,-828.3652604,0,-1917.722315,-3199.986348,0,0,-1265.242829,0,-1843.963765,-941.8399536,567.373466,0,-2434.032169,-312.0554063
810005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44082.75693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006,0,0,-8840.029068,0,0,0,0,-32843.38202,-32560.24942,-975.2345235,0,-3869.478916,-6165.998923,-59615.14265,0,0,0,-8745.651534,0,0,-12111.7836,-220.2142472,-34730.93271,7676.039476,-18309.2417,-1667.336443,0,-534.8060291,0,-6983.937556,-377.5101382,5757.029607,0,-10255.69209,-25922.36282,64208.18266,0,0,0,-188.7550691,-27841.37269,408.9693164,-534.806029,-11073.63072,-377.5101382,-26111.11789,0,-33629.86147,0,-1415.663018,-1195.448771,-20039.4965,0,-12237.62031,0,-20133.87403,-31.45917815,-26394.25049,-880.856989,-157.2958909,-27495.32173,1195.448771,0,0,-94.37753451,-3114.45864,0,0,2202.142473,-4372.825767,0,5316.601112,0,-1352.744662,-1793.173156,0,0,-22430.39404,0,0,0,-6291.835636,880.856989,0,0,0,5033.468509,0,0,8368.141396,-6291.835636
810007,6647.069208,4578.461078,-12037.02756,-974.2336072,-2392.988603,-9668.067143,-13591.21414,-9054.256283,-24277.20249,-15678.3895,-15550.60325,-26996.75595,-18691.7421,-33114.11294,-19970.69676,-7598.366822,-24042.38161,-2779.623913,-3934.068894,-23160.98417,-27522.0994,-15680.57388,-13589.02975,-10395.46578,-35295.21665,-22074.25497,-18631.67164,-10219.62316,-24771.96463,-25954.80655,-21396.00489,-7884.52064,-13986.58697,-32922.97966,-18749.62818,-18344.42564,-10842.17155,-18711.40152,-8891.519951,-13078.97696,-18651.33107,-16287.8316,-8964.696691,-25324.61284,-8359.623352,-30361.79378,-17650.8849,-9478.026058,-30206.70278,-31158.00039,-23614.24307,-10414.03301,-3719.999626,-16660.26844,-18252.68166,-20972.23512,-11409.01823,-25733.09195,-18785.67045,-21210.33257,-36149.30934,-18248.3129,-24136.30996,-25792.07022,-10419.49396,-14807.91395,-11613.25779,-38815.34548,-21408.01899,-18650.23888,-27408.51163,-31483.47305,-17760.10391,-20051.51883,-15902.28848,-29776.37986,-13383.69801,-12355.94708,-17184.5197,-11991.15558,-34283.84858,-14129.66388,-22987.32593,-36667.00747,-9398.296178,-5542.864974,-31713.92517,-10490.48632,-8973.434212,-17173.5978,-8673.081923
810008,0,0,0,-7.106034864,0,0,0,0,-9.268741127,0,0,0,-161.5850536,0,0,0,0,0,0,0,0,0,0,-91.45157912,0,0,-28.11518142,240.0603952,0,0,0,0,-64.26327181,39.54662881,0,-167.1462983,-64.57222985,-76.31263528,0,-0.926874113,0,-239.7514371,0,-9.268741127,0,0,-244.3858077,0,0,-500.2030628,0,30.89580376,13.59415365,0,0,-90.21574697,-28.42413946,0,-126.6727954,-223.3766612,2.162706263,-99.17553006,-158.8044313,-11.12248935,-51.59599227,0,-61.17369144,0,479.8118323,0,0,-24.40768497,-76.00367724,69.51555845,0,0,261.9964159,-4.634370563,0,-40.47350292,0,0,0,-101.6471944,0,351.9032048,-72.60513883,0,0,0,-312.0476179
810009,-7.45E-09,0,-698.6266005,-8.219136477,643.1474293,0,-88.35571712,0,-8.219136477,0,0,-147.9444566,-739.7222829,-248.6288784,439.7238015,-1986.976243,0,0,0,-1111.638208,341.0941638,-410.9568238,723.2840099,-2580.808854,-725.3387941,-355.4776526,897.9406601,1216.432199,-1099.309504,-2786.287266,-1777.388263,-2434.919181,-871.2284665,-1045.885117,-172.601866,-918.4885013,1117.802561,-1602.731613,-1382.869712,-2338.344328,-43.1504665,-1163.007811,-219.8619007,-419.1759603,-71.91744417,-49.31481886,-474.6551315,-189.040139,-1442.458452,-2745.191583,0,-1440.403668,0,353.4228685,-2798.61597,0,-622.5995881,0,-1945.880561,-1795.88132,-221.9166849,-1454.787156,881.5023871,1401.362769,0,-1218.486983,-1142.45997,-4136.280432,-168.4922978,-215.7523325,-1058.213821,-1333.554893,930.817206,-359.5872209,1107.52864,306.1628338,2034.236278,1054.104253,-388.3541985,863.00933,-2256.152963,-1015.063355,1290.404427,-731.5031464,-538.3534392,0,-1765.059558,0,0,-398.6281191,2052.729335
811007,0.159593498,0.109927037,-0.289004263,-0.023390963,-0.057454708,-0.232126462,-0.326319667,-0.217389106,-0.582886014,-0.376431921,-0.373363824,-0.648181415,-0.448781323,-0.795056733,-0.479488518,-0.182433777,-0.577248058,-0.066737669,-0.094455436,-0.556086054,-0.660794704,-0.376484367,-0.326267221,-0.249591015,-0.847424169,-0.529994117,-0.447339055,-0.245369104,-0.594765057,-0.623164623,-0.513709601,-0.189304217,-0.335812412,-0.790467699,-0.450171145,-0.440442392,-0.260316244,-0.449253338,-0.213481872,-0.314021055,-0.44781107,-0.391064384,-0.215238816,-0.608033922,-0.200711245,-0.72897464,-0.423790754,-0.227563651,-0.725250967,-0.748091246,-0.566968621,-0.250036807,-0.089315717,-0.400006445,-0.438239656,-0.503535057,-0.273926008,-0.617841343,-0.451036505,-0.509251682,-0.867930596,-0.438134764,-0.57950324,-0.619257388,-0.250167922,-0.355532148,-0.278829719,-0.931941068,-0.513998055,-0.447784847,-0.658067506,-0.755905716,-0.426413059,-0.481429024,-0.381807647,-0.714919084,-0.321337287,-0.296661395,-0.41259351,-0.287902895,-0.823141623,-0.339247632,-0.551916589,-0.880360323,-0.225649368,-0.133081992,-0.76143878,-0.251872421,-0.215448601,-0.41233128,-0.208237261
813001,0,0,-778500,0,0,0,0,-62100,0,0,0,0,45000,0,-152100,-59400,0,0,0,352800,13500,0,-37800,288000,0,10800,-1305900,-10800,36000,0,153000,0,-11700,0,-63000,36000,0,941400,-153000,184500,323100,79200,-619200,0,0,0,194400,-120600,0,0,-144900,109800,0,0,0,619200,0,0,377100,-1337400,38700,113400,10800,105300,0,-117000,0,140400,-487800,188100,292500,257400,-5400,0,85500,0,0,35100,-156600,0,347400,-72900,-33300,153000,0,-822600,0,-188100,0,-35100,0
813002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813003,0,0,-207000,0,0,0,0,1097100,0,0,0,-63000,190800,2499300,-198000,0,734400,0,0,0,730800,-200700,-666900,0,0,0,1007100,0,0,-331200,-978300,0,-1407600,0,1800,20700,0,0,0,0,0,243000,900,-950400,-935100,1800,159300,-486900,217800,921600,123300,-152100,13500,-35100,0,0,0,-419400,574200,-13500,265500,1342800,0,0,0,308700,-161100,0,0,-123300,0,150300,0,0,-220500,0,0,-455400,780300,-345600,173700,0,171900,173700,-125100,0,-158400,-430200,-108900,573300,3007800
813004,-35100,0,-30600,0,-90000,0,35100,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,-35100,0,35100,0,0,0,0,0,0,0,0,-35100,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140400,0,0,0,0,0,-17100,0,0,0,-465300,880200,831600,0,-900,0,0,0,0,81000,0,292500,90000,-128700,38700,387000,-445500
813005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-816300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813006,0,0,0,0,0,0,0,0,0,0,0,110700,0,507600,0,0,0,0,0,0,-4500,0,950400,-219600,0,0,0,0,0,15300,10800,-164700,0,5400,741600,-1836900,0,0,0,5400,176400,-11700,-5400,0,0,747000,0,962100,0,0,34200,573300,0,350100,0,576000,0,0,25200,4500,140400,-34200,0,0,0,89100,0,0,-72900,0,0,-152100,0,0,0,0,0,641700,0,0,0,0,-25200,0,0,0,-144000,0,0,-239400,0
813007,-7088400,-4694400,1819800,-4982400,-2879100,1215000,3669300,-54000,1878300,2793600,2791800,2657700,2505600,16532100,614700,-1812600,4135500,-892800,-2061000,1655100,6596100,1480500,1449000,2025900,4863600,5153400,7358400,-5816700,8494200,-1077300,748800,1521000,3770100,2456100,1815300,4518900,-3619800,4348800,44100,-1029600,-83700,7726500,-661500,-3543300,-1949400,7214400,2767500,-2621700,12136500,5512500,10570500,3017700,-5796000,863100,4548600,3430800,-4178700,12525300,396000,2154600,11564100,50400,5577300,5910300,1347300,2520900,439200,16446600,-576900,1161900,7070400,3007800,-2687400,2971800,-7331400,8183700,2760300,-1241100,6455700,148500,8924400,-2621700,5351400,10473300,932400,-2862900,11478600,339300,786600,4049100,-7740900
813008,0,0,0,0,0,-36900,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,266400,0,0,81900,-1108800,0,0,0,0,187200,-343800,0,0,188100,222300,0,2700,0,0,0,0,0,0,39600,0,0,1377000,0,-90000,-39600,0,0,39600,0,0,-9000,533700,-6300,0,432000,32400,0,0,178200,0,-1397700,0,0,71100,0,-202500,0,0,-763200,0,0,0,0,0,0,0,0,-1025100,0,0,0,0,909000
813009,0,0,89100,0,-281700,0,38700,0,0,0,0,0,89100,-436500,-250200,0,0,0,0,0,-807300,0,-479700,1130400,18900,90900,-393300,-532800,334800,0,234900,684900,381600,0,0,-51300,-489600,702000,605700,1024200,18900,421200,0,0,-8100,0,207900,65700,0,0,0,630900,0,-170100,0,0,0,0,0,-441000,-162000,424800,-386100,-613800,0,533700,273600,409500,-467100,-89100,409500,0,-518400,157500,-740700,-134100,-891000,-575100,170100,-533700,533700,444600,-921600,237600,0,0,0,0,0,0,-1164600
816001,0,0,0,780300,-780300,0,780300,0,0,0,0,344700,0,269100,27000,0,0,0,0,322200,0,0,0,45900,628200,331200,519300,8100,127800,81900,97200,0,732600,622800,379800,142200,0,120600,0,21600,683100,23400,541800,4500,161100,69300,0,0,90000,0,0,0,0,0,145800,82800,923400,0,360000,405900,288000,115200,36000,136800,0,0,0,572400,638100,0,0,877500,0,0,225000,0,141300,0,32400,0,774000,0,1554300,324000,526500,0,3600,94500,4500,0,72900
816002,0,0,0,0,0,0,0,0,0,0,0,0,33300,0,0,0,0,0,0,996300,528300,0,682200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816003,0,0,401400,0,0,0,0,0,31500,0,0,0,0,300600,0,80100,0,0,0,186300,0,0,0,0,32400,52200,0,155700,0,432000,57600,0,0,142200,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,171000,120600,23400,0,149400,0,0,0,0,376200,28800,1118700,189000,423900,0,0,0,1800,0,0,123300,300600,0,0,0,40500,434700,0,0,0,0,537300,172800,64800,39600,0,0,224100,0,21600,63000,0
816004,14400,0,418500,189000,50400,196200,866700,128700,693900,108000,62100,146700,299700,526500,39600,116100,109800,310500,26100,9900,54900,9900,12600,9000,314100,522000,0,206100,18000,38700,246600,23400,8100,74700,0,534600,257400,3600,0,0,7200,0,0,460800,143100,18000,190800,419400,520200,900,219600,0,0,36900,0,8100,134100,103500,2700,180000,39600,134100,0,331200,96300,0,0,13500,119700,47700,0,17100,0,129600,509400,63900,0,131400,900,304200,507600,0,0,119700,0,0,59400,38700,-38700,-900,495000
816005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
