Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
306006,0,0,0,0,0,0,0,0,0,0,0,17123.21582,0,0,0,0,0,562704.2992,0,0,0,0,0,0,0,-54321.92605,-17123.21582,0,17123.21582,0,-188355.374,0,0,0,-91520.63629,0,-154699.3981,-29522.7859,0,0,0
306007,-413666.6988,-273463.1174,-780047.7558,27114.84357,460952.3407,-9589.395896,-1614655.868,319095.4152,-1610026.504,-1816033.181,826341.3912,-738714.1528,497987.2489,-1034001.413,843536.17,241718.9103,-139211.5749,-1746592.728,-143179.6008,-706308.6081,-726479.4063,-214934.7356,1026396.03,-2248548.003,356130.3234,337943.5381,1015153.29,1714187.184,-485752.5025,-1127580.69,-1166599.611,526094.099,1264477.583,934139.4278,685807.141,372333.0958,461613.6783,1059132.243,1917879.179,2156952.739,347863.6028
306008,13334.07989,440875.748,230083.8041,861608.5242,290512.7194,0,290512.7194,590103.9612,0,1163753.1,716919.5721,-48513.3545,290512.7194,300726.0572,0,851.1114825,274625.305,427825.3719,158306.7358,120006.719,571663.2124,495063.179,0,-9078.52248,427541.6681,-2553.334448,255333.4448,299591.2419,-31774.82868,0,-47378.53919,27802.9751,74330.40281,0,482012.8029,0,167101.5544,0,290512.7194,55038.54254,92771.1516
307001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5691.891892,0,0,0,0,0,0,0,0
307002,0,0,0,0,0,0,0,0,0,0,4321.013254,0,0,0,2312.654981,0,-1680.654126,0,0,0,0,351.1115861,0,0,-1292.090637,842.6678068,0,0,-4793.843523,0,-4222.702009,0,0,0,0,0,0,0,2616.951689,0,0
307003,2098.043876,140.4940096,646.272444,458.9470979,1161.417146,0,0,0,-2950.374201,3268.827289,3025.304339,1320.64369,0,-421.4820287,-1732.759451,0,0,0,2716.217518,0,-955.3592651,0,0,5273.208493,-599.4411075,0,-1863.887194,0,-852.3303247,196.6916134,-1245.713552,0,-6959.136607,-9946.975878,0,421.4820287,0,6959.136607,-215.424148,2613.188578,-9281.970899
307004,0,0,0,0,0,0,-73.72013652,0,0,0,0,-165.8703072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3280.546075,0,0,0,0,0
307006,0,0,0,0,0,0,0,0,0,0,0,583.4909716,0,0,0,0,0,19174.72055,0,0,0,0,0,0,0,-1851.074807,-583.4909716,0,583.4909716,0,-6418.400688,0,0,0,-3118.658641,0,-5271.539123,-1006.018917,0,0,0
307007,-19250.49551,-12725.94707,-36300.49473,1261.823047,21450.9918,-446.2544923,-75140.02365,14849.50293,-74924.59044,-84511.36799,38454.82677,-34376.98399,23174.45743,-48118.54474,39255.00723,11248.69082,-6478.384181,-81279.86994,-6663.041212,-32868.95157,-33807.62481,-10002.25586,47764.61876,-104638.9844,16572.96856,15726.62383,47241.42384,79771.83752,-22605.09825,-52473.37306,-54289.1672,24482.44473,58844.04064,43471.34278,31914.89024,17326.98477,21481.76797,49288.03927,89250.89846,100376.4846,16188.26641
307008,488.3760398,16147.58225,8427.084432,31557.40496,10640.36308,0,10640.36308,21613.23751,0,42623.7982,26258.00537,-1776.857507,10640.36308,11014.43834,0,31.17293871,10058.46822,15669.59719,5798.1666,4395.384358,20937.82383,18132.25935,0,-332.5113463,15659.20621,-93.51881613,9351.881613,10972.87443,-1163.789712,0,-1735.293588,1018.315998,2722.436647,0,17654.27429,0,6120.286967,0,10640.36308,2015.850037,3397.850319
308001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7005.405405,0,0,0,0,0,0,0,0
308002,0,0,0,0,0,0,0,0,0,0,1124.647285,0,0,0,601.9238991,0,-437.4305259,0,0,0,0,91.38520735,0,0,-336.2975631,219.3244976,0,0,-1247.712698,0,-1099.059427,0,0,0,0,0,0,0,681.1244121,0,0
308003,6080.441975,407.1724537,1872.993287,1330.096682,3365.95895,0,0,0,-8550.621527,9473.545755,8767.780169,3827.421064,0,-1221.517361,-5021.793595,0,0,0,7872.000771,0,-2768.772685,0,0,15282.53943,-1737.269136,0,-5401.821219,0,-2470.179552,570.0414351,-3610.262423,0,-20168.60887,-28827.80972,0,1221.517361,0,20168.60887,-624.3310956,7573.407638,-26900.52677
308004,0,0,0,0,0,0,-313.3105802,0,0,0,0,-704.9488055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13942.32082,0,0,0,0,0
308006,0,0,0,0,0,0,0,0,0,0,0,2625.709372,0,0,0,0,0,86286.24248,0,0,0,0,0,0,0,-8329.836629,-2625.709372,0,2625.709372,0,-28882.8031,0,0,0,-14033.96389,0,-23721.92605,-4527.085125,0,0,0
308007,-6599.294071,-4362.602875,-12444.23238,432.5676369,7353.649828,-152.9812375,-25758.87526,5090.582557,-25685.02225,-28971.48125,13182.7625,-11784.8305,7944.473918,-16495.59757,13457.07368,3856.182227,-2220.865551,-27863.68608,-2284.168132,-11267.85942,-11589.64754,-3428.889805,16374.26762,-35871.46258,5681.406646,5391.269817,16194.91031,27346.715,-7749.290959,-17988.48344,-18610.95882,8392.8672,20172.42248,14902.48261,10940.79609,5939.892185,7364.200258,16896.51392,30596.24749,34410.228,5549.526269
308008,515.024621,17028.68641,8886.914206,33279.3569,11220.96196,0,11220.96196,22792.57897,0,44949.59565,27690.79186,-1873.812983,11220.96196,11615.4489,0,32.87391198,10607.3156,16524.61976,6114.547629,4635.221589,22080.31088,19121.6588,0,-350.6550611,16513.66179,-98.62173594,9862.173594,11571.61702,-1227.292714,0,-1829.9811,1073.881125,2870.988313,0,18617.59215,0,6454.244719,0,11220.96196,2125.846308,3583.256406
309003,23784.30604,1592.699065,7326.4157,5202.816947,13166.31227,0,0,0,-33446.68037,37056.79825,34296.11987,14971.37121,0,-4778.097196,-19643.28847,0,0,0,30792.18193,0,-10830.35364,0,0,59779.30492,-6795.516012,0,-21129.8076,0,-9662.374329,2229.778691,-14121.93171,0,-78891.6937,-112763.0938,0,4778.097196,0,78891.6937,-2442.138567,29624.20261,-105224.3182
309004,0,0,0,0,0,0,-9.215017065,0,0,0,0,-20.7337884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-410.0682594,0,0,0,0,0
309007,-5723.475349,-3783.624391,-10792.70851,375.159855,6377.717535,-132.6784853,-22340.31185,4414.990977,-22276.26017,-25126.56004,11433.22534,-10220.81849,6890.130996,-14306.40081,11671.13159,3344.412854,-1926.125597,-24165.78481,-1981.027039,-9772.456711,-10051.53904,-2973.828119,14201.17305,-31110.81724,4927.404437,4675.772827,14045.61896,23717.42303,-6720.851549,-15601.15982,-16141.02401,7279.016211,17495.25958,12924.71452,9488.799259,5151.585326,6386.867775,14654.10995,26535.69706,29843.50895,4813.026432
309008,1.087697193,35.96343486,18.76856221,70.28375268,23.69791332,0,23.69791332,48.13638643,0,94.93050823,58.48108101,-3.957366384,23.69791332,24.53104308,0,0.06942748,22.40193368,34.89888016,12.91351136,9.78927474,46.63212435,40.38365111,0,-0.740559791,34.87573767,-0.208282441,20.82824413,24.43847311,-2.591959269,0,-3.86479641,2.267964361,6.06333329,0,39.31909641,0,13.63092866,0,23.69791332,4.489643734,7.567595366
310002,0,0,0,0,0,0,0,0,0,0,73753.18512,0,0,0,39473.5357,0,-28686.23343,0,0,0,0,5992.945703,0,0,-22054.04019,14383.06969,0,0,-81823.68534,0,-72075.16032,0,0,0,0,0,0,0,44667.42198,0,0
310003,356.1494234,23.84929175,109.706742,77.90768638,197.1541451,0,0,0,-500.8351267,554.8935213,513.554749,224.1833424,0,-71.54787524,-294.1412649,0,0,0,461.0863071,0,-162.1751839,0,0,895.143417,-101.7569781,0,-316.4006039,0,-144.6857033,33.38900845,-211.4637202,0,-1181.334918,-1688.529856,0,71.54787524,0,1181.334918,-36.56891401,443.5968265,-1575.643208
310004,0,0,0,0,0,0,-792.4914676,0,0,0,0,-1783.105802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35265.87031,0,0,0,0,0
310007,-25832.27321,-17076.97038,-48711.69664,1693.242528,28785.12298,-598.8296747,-100830.5276,19926.57366,-100541.4375,-113405.9508,51602.59852,-46130.53425,31097.84449,-64570.35837,52676.36207,15094.63766,-8693.354933,-109069.598,-8941.146522,-44106.90294,-45366.51018,-13422.04443,64095.42449,-140415.2341,22239.29516,21103.58371,63393.34832,107045.9667,-30333.82042,-70414.11002,-72850.72732,32853.03491,78962.91986,58334.27003,42826.64639,23251.11082,28826.42158,66139.7051,119765.9349,134695.3782,21723.06268
310008,477.4990679,15787.9479,8239.398809,30854.56743,10403.38395,0,10403.38395,21131.87364,0,41674.49312,25673.19456,-1737.283843,10403.38395,10769.12791,0,30.47866391,9834.448887,15320.60839,5669.031487,4297.491611,20471.50259,17728.42284,0,-325.1057483,15310.44884,-91.43599172,9143.599172,10728.4897,-1137.870119,0,-1696.645624,995.6363543,2661.803315,0,17261.08333,0,5983.97768,0,10403.38395,1970.953599,3322.174366
311001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37216.21622,0,0,0,0,0,0,0,0
311002,9.31E-10,0,0,0,0,0,0,0,0,0,487741.77,0,0,0,261044.891,0,-189706.7123,0,0,0,0,39632.3215,0,0,-145846.9431,95117.57161,0,0,-541113.2963,0,-476644.72,0,0,0,0,0,0,0,295392.9029,0,0
311003,14977.70212,1002.971124,4613.66717,3276.372338,8291.227957,0,0,0,-21062.3936,23335.79482,21597.31153,9427.928565,0,-3008.913372,-12369.97719,0,0,0,19390.77506,0,-6820.203642,0,0,37644.84952,-4279.343462,0,-13306.08358,0,-6084.691485,1404.159573,-8893.010632,0,-49680.503,-71010.35557,0,3008.913372,0,49680.503,-1537.889057,18655.2629,-66262.95892
311004,0,0,0,0,0,0,-967.5767918,0,0,0,0,-2177.047782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43057.16724,0,0,0,0,0
311006,0,0,0,0,0,0,0,0,0,0,0,2131.986242,0,0,0,0,0,70061.47893,0,0,0,0,0,0,0,-6763.542562,-2131.986242,0,2131.986242,0,-23451.84867,0,0,0,-11395.09888,0,-19261.39295,-3675.838349,0,0,0
311007,-529992.9415,-350363.0397,-999403.1567,34739.74517,590575.6678,-12286.00744,-2068709.459,408827.4888,-2062778.283,-2326715.615,1058714.917,-946446.228,638025.0758,-1324770.526,1080744.999,309692.1185,-178358.9355,-2237747.975,-183442.8007,-904927.996,-930770.9772,-275376.0288,1315026.451,-2880856.916,456276.8969,432975.8483,1300622.167,2196229.743,-622349.825,-1444665.012,-1494656.353,674035.7873,1620058.36,1196826.586,878661.3594,477036.0129,591422.9787,1356968.339,2457201.487,2763504.362,445685.5111
311008,23588.88903,779939.0118,407033.8086,1524243.744,513936.6461,0,513936.6461,1043933.812,0,2058757.932,1268279.204,-85823.40478,513936.6461,532004.7314,0,1505.673768,485830.7358,756852.014,280055.3208,212300.0013,1011310.881,875800.2417,0,-16060.52019,756350.1228,-4517.021304,451702.1304,529997.1663,-56211.82067,0,-83815.83975,49185.34309,131495.5091,0,852713.2439,0,295613.9498,0,513936.6461,97366.90366,164118.4407
313001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,0,0,0,0,0,0,0,0
313002,0,0,0,0,0,0,0,0,-205200,0,-830700,-79200,0,0,-444600,0,0,0,0,0,0,-67500,0,0,0,-162000,0,0,0,0,0,0,0,0,0,0,0,0,-503100,0,0
313003,-201600,-13500,-62100,-44100,-111600,0,0,0,0,-314100,-290700,-126900,0,40500,166500,0,-230400,0,-261000,0,91800,0,0,-506700,57600,0,179100,0,81900,-88200,119700,0,668700,955800,-55800,-40500,0,-668700,20700,-251100,891900
313004,0,-27000,-44100,-1800,-246600,-10800,-46800,-66600,-53100,-67500,-62100,-51300,-70200,0,-125100,-6300,-8100,0,-900,-4500,0,0,-13500,-36000,-127800,0,0,-14400,-263700,-51300,0,0,0,0,-106200,0,0,0,0,-108900,-387000
313006,0,0,0,0,0,0,0,0,0,0,0,-26100,0,0,0,0,0,-857700,0,0,0,0,0,0,0,0,26100,0,-26100,0,287100,0,0,0,0,0,181800,0,0,0,-241200
313007,175500,-179100,836100,-2865600,-4212000,-3707100,-2951100,-5483700,-1642500,2216700,-6742800,-2100600,-3715200,-784800,-8737200,-4135500,-1746900,1931400,-1733400,-4047300,1741500,-3114000,-6524100,828000,-6394500,-7659000,-4003200,-9205200,-7108200,-11896200,-1272600,-5942700,-8052300,-6002100,-7209900,-8522100,-9063000,-8413200,-9914400,-11677500,-10359000
313008,-42300,-1398600,-729900,-2733300,-921600,0,-921600,-1872000,0,-3691800,-2274300,-104400,-921600,-954000,0,-6300,-921600,-1357200,-502200,-380700,-1813500,-1570500,0,0,-1776600,-20700,-810000,-950400,0,-497700,-45900,-243000,-1090800,-569700,-1529100,0,-530100,0,-921600,-919800,-388800
316001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316002,0,0,0,0,0,0,0,0,205200,0,0,79200,0,0,0,0,323100,0,0,0,0,0,0,0,248400,0,0,0,921600,0,811800,0,0,0,0,0,0,0,0,0,0
316003,0,0,0,0,0,0,0,0,283500,0,0,0,0,0,0,0,230400,0,0,0,0,0,0,0,0,0,0,0,0,69300,0,0,0,0,55800,0,0,0,0,0,0
316004,0,27000,44100,1800,246600,10800,57600,66600,53100,67500,62100,75600,70200,0,125100,6300,8100,0,900,4500,0,0,13500,36000,127800,0,0,14400,263700,51300,0,0,0,0,106200,480600,0,0,0,108900,387000
316006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82800,0,0,0,0,0,0,0,0,139500,0,54000,45000,0,0,241200
316007,950400,923400,1287000,2791800,2957400,3733200,7345800,4615200,6024600,2726100,4493700,4111200,2359800,3599100,6441300,3477600,2125800,2822400,2123100,5969700,235800,3699000,3730500,5292000,5425200,6739200,1240200,4539600,8430300,14965200,4447800,4510800,4610700,3459600,5343300,7508700,7806600,5530500,4694400,5806800,9412200
316008,0,0,0,0,0,0,0,0,0,0,0,258300,0,0,0,3600,50400,0,0,0,0,0,0,28800,420300,28800,0,0,100800,497700,196200,154800,855000,569700,0,0,0,0,0,745200,94500
402001,0,0,-14172.65623,156419.316,0,0,0,34326.43344,-55000.30813,-25484.77634,-137305.7338,-13652.55876,-36406.82335,-284363.2952,-15472.89992,-11572.16885,0,-2600.487382,-69693.06184,0,-22754.26459,-16253.04614,-19503.65537,0,-143936.9766,-95567.91129,-12352.31506,-109090.4457,-166301.1681,-139126.0749,-70213.15932,-46418.69977,-79704.93826,-129114.1985,-161100.1933,-128074.0036,-263429.3718,-12872.41254,-153038.6824,-185934.8478,-366018.599
402002,0,0,0,0,0,0,-124168.2037,20250.0879,0,0,0,0,0,-32133.37302,-4001.514375,-115073.8528,0,0,128048.46,-259855.9184,-117862.7871,0,-84031.80189,-128048.46,0,-242.5160229,128048.46,0,-261189.7565,0,-14550.96137,-282773.6825,128048.46,-1697.612159,-128048.46,6669.190626,0,0,-128048.46,0,0
402003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2916.134398,-45114.31451,0,-7547.64197,0,0,-10120.70173,0,0,-12350.68686,-31219.79179,0,-89542.47974,0,-2744.59708,0
402004,-2.98E-08,0,-8321.46506,0,0,-12019.89398,0,0,-44381.14699,-6472.250602,-51315.7012,-43225.38795,0,-924.6072289,-150942.1301,0,-19647.90361,-693.4554217,-4160.73253,0,-17105.23373,-1155.759036,-29125.12771,-9246.072289,-43687.69157,-25889.00241,-1155.759036,-16874.08193,-146550.2458,-26582.45783,-74199.73012,0,-20341.35904,-4160.73253,0,-22652.87711,0,-44149.99518,0,-133605.7446,0
402005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36770.75609,0,0
402006,0,0,68650.71132,97134.15549,34853.43806,34853.43806,0,-957.1493405,0,0,0,0,0,-528.0823948,0,0,0,0,66.01029935,0,0,0,0,0,0,0,0,0,0,0,-990.1544902,0,0,0,0,0,-17426.71903,-4026.62826,0,-99.01544902,-22971.58417
402007,5082.298597,571282.1267,-2467297.147,-1836615.656,-1367773.61,-2301169.512,-1748310.717,-594628.9359,-1507536.821,-3307623.456,-2319592.844,-4134449.909,-3605573.211,-4219896.054,-2555443.263,-2922480.515,-3531721.06,-2923433.446,-1520560.212,-2949797.87,-4407782.28,-4101097.324,-5056887.104,-2118683.228,-6024747.343,-1380161.713,-2417427.092,-2659630.385,-5197126.781,-8107219.194,-5182356.351,-3535691.605,-6294109.169,-6388766.98,-5422971.425,-3416257.588,-2432197.522,-3668307.834,-3303970.554,-5053869.489,-6468495.54
402008,0,0,0,-40117.72646,-14058.34859,4457.525162,-28459.58373,0,0,-2400.205856,-217047.1867,-98408.44012,0,28459.58373,0,235563.0605,0,0,0,0,124467.818,0,-6857.731019,-124467.818,0,0,0,-28459.58373,-221504.7119,0,-235563.0605,-67891.53708,235563.0605,0,0,0,-68577.31019,0,0,0,-12686.80238
402009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403001,-9.54E-07,0,-15024.7915,165824.075,0,0,0,36390.32071,-58307.21841,-27017.05628,-145561.2828,-14473.42301,-38595.79469,-301460.725,-16403.21274,-12267.94903,0,-2756.842478,-73883.37841,0,-24122.37168,-17230.26549,-20676.31858,0,-152591.2311,-101313.9611,-13095.00177,-115649.5419,-176300.0765,-147491.0726,-74434.7469,-49209.63823,-84497.22195,-136877.229,-170786.3915,-135774.492,-279268.143,-13646.37027,-162240.1798,-197114.2372,-388025.5788
403002,0,0,0,0,0,0,-148498.6142,24218.03571,0,0,0,0,0,-38429.81715,-4785.599871,-137622.2508,0,0,153139.1959,-310773.9553,-140957.6689,0,-100497.5973,-153139.1959,0,-290.036356,153139.1959,0,-312369.1552,0,-17402.18135,-338182.3909,153139.1959,-2030.254491,-153139.1959,7975.999785,0,0,-153139.1959,0,0
403003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1588.279965,-24571.62534,0,-4110.842262,0,0,-5512.26576,0,0,-6726.832792,-17003.93845,0,-48769.53774,0,-1494.851732,0
403004,0,0,-7516.76747,0,0,-10857.55301,0,0,-40089.42651,-5846.374699,-46353.3994,-39045.43102,0,-835.1963855,-136345.8099,0,-17747.92319,-626.3972892,-3758.383735,0,-15451.13313,-1043.995482,-26308.68614,-8351.963855,-39463.02922,-23385.4988,-1043.995482,-15242.33404,-132378.6271,-24011.89608,-67024.50994,0,-18374.32048,-3758.383735,0,-20462.31145,0,-39880.62741,0,-120685.8777,0
403005,-4.77E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97938.67917,0,0
403006,0,0,299040.4564,423113.492,151820.5394,151820.5394,0,-4169.314056,0,0,0,0,0,-2300.311203,0,0,0,0,287.5389004,0,0,0,0,0,0,0,0,0,0,0,-4313.083506,0,0,0,0,0,-75910.26971,-17539.87293,0,-431.3083506,-100063.5373
403007,3777.727867,424640.2231,-1833968.825,-1365176.408,-1016681.012,-1710484.346,-1299538.386,-441994.1605,-1120568.529,-2458592.518,-1724178.609,-3073181.62,-2680061.814,-3136694.67,-1899488.793,-2172311.578,-2625166.706,-2173019.902,-1130248.956,-2192616.865,-3276352.547,-3048390.281,-3758839.228,-1574840.305,-4478260.278,-1025889.224,-1796899.871,-1976932.214,-3863080.906,-6026184.272,-3852101.885,-2628118.056,-4678479.855,-4748840.037,-4030953.688,-2539341.451,-1807878.892,-2726693.142,-2455877.276,-3756596.202,-4808103.143
403008,0,0,0,-10415.1631,-3649.758009,1157.240344,-7388.534506,0,0,-623.1294162,-56348.70292,-25548.30606,0,7388.534506,0,61155.70127,0,0,0,0,32313.71115,0,-1780.36976,-32313.71115,0,0,0,-7388.534506,-57505.94326,0,-61155.70127,-17625.66063,61155.70127,0,0,0,-17803.6976,0,0,0,-3293.684057
403009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404001,0,0,-67354.97897,743376.511,0,0,0,163134.9949,-261386.7532,-121115.375,-652539.9797,-64883.23662,-173021.9643,-1351425.128,-73534.33484,-54996.26723,0,-12358.71174,-331213.4745,0,-108138.7277,-77241.94836,-92690.33803,0,-684054.6946,-454182.6563,-58703.88075,-518447.9574,-790339.6156,-661191.0779,-333685.2169,-220603.0045,-378794.5147,-613610.0377,-765622.1921,-608666.553,-1251937.499,-61175.6231,-727310.1857,-883647.8892,-1739488.677
404002,0,0,0,0,0,0,-631059.2359,102916.8871,0,0,0,0,0,-163311.228,-20336.86991,-584839.077,0,0,650779.837,-1320664.006,-599013.2591,0,-427074.268,-650779.837,0,-1232.537569,650779.837,0,-1327442.963,0,-73952.25421,-1437138.807,650779.837,-8627.762991,-650779.837,33894.78318,0,0,-650779.837,0,0
404003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4038.267521,-62474.37399,0,-10451.98652,0,0,-14015.16375,0,0,-17103.25068,-43233.21698,0,-123998.5674,0,-3800.722372,0
404004,0,0,-14720.56265,0,0,-21263.03494,0,0,-78509.66747,-11449.32651,-90776.80301,-76465.14488,0,-1635.618072,-267014.6503,0,-34756.88404,-1226.713554,-7360.281325,0,-30258.93434,-2044.52259,-51521.96928,-16356.18072,-77282.95392,-45797.30602,-2044.52259,-29850.02982,-259245.4645,-47024.01958,-131258.3503,0,-35983.59759,-7360.281325,0,-40072.64277,0,-78100.76295,0,-236346.8114,0
404005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-453105.481,0,0
404006,0,0,1024381.891,1449401.877,520070.8062,520070.8062,0,-14282.24752,0,0,0,0,0,-7879.860699,0,0,0,0,984.9825874,0,0,0,0,0,0,0,0,0,0,0,-14774.73881,0,0,0,0,0,-260035.4031,-60083.93783,0,-1477.473881,-342773.9404
404007,18101.27208,2034696.114,-8787601.927,-6541347.196,-4871504.847,-8195916.597,-6226837.594,-2117848.833,-5369289.829,-11780534.13,-8261533.708,-14725384.83,-12841721.21,-15029712.47,-9101545.865,-10408797.11,-12578687.1,-10412191.1,-5415674.339,-10506091.45,-15698893.87,-14606595.23,-18010765.71,-7545967.796,-21457926.72,-4915626.698,-8609983.195,-9472621.943,-18510247.69,-28874922.95,-18457640.87,-12592828.72,-22417294.13,-22754430.33,-19314622.97,-12167448.82,-8662590.017,-13065158.78,-11767523.84,-18000018.08,-23038394.03
404008,0,0,0,-52688.82518,-18463.60541,5854.313909,-37377.54265,0,0,-3152.322874,-285060.0542,-129245.2378,0,37377.54265,0,309377.9735,0,0,0,0,163470.4576,0,-9006.636784,-163470.4576,0,0,0,-37377.54265,-290914.3681,0,-309377.9735,-89165.70416,309377.9735,0,0,0,-90066.36783,0,0,0,-16662.27805
404009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405001,0,0,-746.4892371,8238.775708,0,0,0,1808.010629,-2896.926122,-1342.310922,-7232.042517,-719.0951366,-1917.587031,-14977.72442,-814.9744882,-609.5187349,0,-136.9705023,-3670.809459,0,-1198.491894,-856.0656389,-1027.278767,0,-7581.317298,-5033.665956,-650.6098855,-5745.912568,-8759.263617,-7327.921869,-3698.20356,-2444.923465,-4198.145893,-6800.585435,-8485.322612,-6745.797234,-13875.11187,-678.0039859,-8060.714056,-9793.390909,-19278.59819
