"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ac"
"5","Eastside","50","Shrubland","9","USFS_nonwild","14","Inyo",43128.1426244825
"5","Eastside","50","Shrubland","9","USFS_nonwild","18","Lassen",39434.6090461722
"5","Eastside","50","Shrubland","9","USFS_nonwild","20","Madera",0.22239484455144
"5","Eastside","50","Shrubland","9","USFS_nonwild","25","Modoc",621511.082033946
"5","Eastside","50","Shrubland","9","USFS_nonwild","26","Mono",206560.109224533
"5","Eastside","50","Shrubland","9","USFS_nonwild","45","Shasta",683.864146995678
"5","Eastside","50","Shrubland","9","USFS_nonwild","46","Sierra",145.891018025745
"5","Eastside","50","Shrubland","9","USFS_nonwild","47","Siskiyou",151.006099450428
"5","Eastside","60","Grassland","1","BLM","2","Alpine",86.5115945305102
"5","Eastside","60","Grassland","1","BLM","14","Inyo",993.215375766731
"5","Eastside","60","Grassland","1","BLM","18","Lassen",64842.7752464852
"5","Eastside","60","Grassland","1","BLM","25","Modoc",7705.31417917374
"5","Eastside","60","Grassland","1","BLM","26","Mono",12225.9341843709
"5","Eastside","60","Grassland","1","BLM","45","Shasta",34.2488060609218
"5","Eastside","60","Grassland","1","BLM","47","Siskiyou",1.1119742227572
"5","Eastside","60","Grassland","2","DoD","18","Lassen",1035.0256065424
"5","Eastside","60","Grassland","3","Easement","18","Lassen",296.229932942518
"5","Eastside","60","Grassland","3","Easement","25","Modoc",1740.01726377047
"5","Eastside","60","Grassland","3","Easement","26","Mono",1565.65970564214
"5","Eastside","60","Grassland","3","Easement","47","Siskiyou",38.0295184182962
"5","Eastside","60","Grassland","4","Local_gov","14","Inyo",8202.58905159076
"5","Eastside","60","Grassland","4","Local_gov","18","Lassen",8.8957937820576
"5","Eastside","60","Grassland","4","Local_gov","25","Modoc",2.00155360096296
"5","Eastside","60","Grassland","4","Local_gov","26","Mono",2144.10869632043
"5","Eastside","60","Grassland","5","NPS","25","Modoc",61.8257667853003
"5","Eastside","60","Grassland","5","NPS","47","Siskiyou",298.453881388032
"5","Eastside","60","Grassland","6","Other_fed","14","Inyo",40.920651397465
"5","Eastside","60","Grassland","6","Other_fed","18","Lassen",3.78071235737448
"5","Eastside","60","Grassland","6","Other_fed","25","Modoc",8110.29519110191
"5","Eastside","60","Grassland","6","Other_fed","26","Mono",376.292076981036
"5","Eastside","60","Grassland","6","Other_fed","46","Sierra",20.4603256987325
"5","Eastside","60","Grassland","6","Other_fed","47","Siskiyou",323.806893666897
"5","Eastside","60","Grassland","7","Private","2","Alpine",28.6889349471358
"5","Eastside","60","Grassland","7","Private","14","Inyo",112.976581032132
"5","Eastside","60","Grassland","7","Private","18","Lassen",29999.5077660774
"5","Eastside","60","Grassland","7","Private","25","Modoc",9109.07043798243
"5","Eastside","60","Grassland","7","Private","26","Mono",3431.55245142872
"5","Eastside","60","Grassland","7","Private","45","Shasta",14.0108752067407
"5","Eastside","60","Grassland","7","Private","46","Sierra",82.7308821731357
"5","Eastside","60","Grassland","7","Private","47","Siskiyou",208.161574500148
"5","Eastside","60","Grassland","8","State_gov","2","Alpine",18.2363772532181
"5","Eastside","60","Grassland","8","State_gov","14","Inyo",13.7884803621893
"5","Eastside","60","Grassland","8","State_gov","18","Lassen",3279.65677260009
"5","Eastside","60","Grassland","8","State_gov","25","Modoc",72.278324479218
"5","Eastside","60","Grassland","8","State_gov","26","Mono",1959.96576503184
"5","Eastside","60","Grassland","8","State_gov","45","Shasta",31.8024627708559
"5","Eastside","60","Grassland","8","State_gov","46","Sierra",2922.49065225047
"5","Eastside","60","Grassland","9","USFS_nonwild","14","Inyo",80.7293285721727
"5","Eastside","60","Grassland","9","USFS_nonwild","18","Lassen",9305.6674805659
"5","Eastside","60","Grassland","9","USFS_nonwild","25","Modoc",25661.473928257
"5","Eastside","60","Grassland","9","USFS_nonwild","26","Mono",15777.8022467019
"5","Eastside","60","Grassland","9","USFS_nonwild","45","Shasta",489.713447702271
"5","Eastside","60","Grassland","9","USFS_nonwild","47","Siskiyou",103.191207871868
"5","Eastside","70","Savanna","1","BLM","18","Lassen",14685.1763754207
"5","Eastside","70","Savanna","1","BLM","25","Modoc",6072.71362532162
"5","Eastside","70","Savanna","1","BLM","26","Mono",1.55676391186008
"5","Eastside","70","Savanna","1","BLM","47","Siskiyou",0.66718453365432
"5","Eastside","70","Savanna","3","Easement","18","Lassen",614.69935034018
"5","Eastside","70","Savanna","3","Easement","25","Modoc",12861.5386500989
"5","Eastside","70","Savanna","3","Easement","47","Siskiyou",65.1616894535719
"5","Eastside","70","Savanna","4","Local_gov","18","Lassen",1.1119742227572
"5","Eastside","70","Savanna","4","Local_gov","25","Modoc",2.00155360096296
"5","Eastside","70","Savanna","5","NPS","25","Modoc",0.44478968910288
"5","Eastside","70","Savanna","6","Other_fed","18","Lassen",199.043385873539
"5","Eastside","70","Savanna","6","Other_fed","25","Modoc",4985.87001999873
"5","Eastside","70","Savanna","6","Other_fed","26","Mono",0.44478968910288
"5","Eastside","70","Savanna","6","Other_fed","45","Shasta",2.89113297916872
"5","Eastside","70","Savanna","6","Other_fed","47","Siskiyou",233.736981623563
"5","Eastside","70","Savanna","7","Private","2","Alpine",1.33436906730864
"5","Eastside","70","Savanna","7","Private","18","Lassen",24889.541422819
"5","Eastside","70","Savanna","7","Private","25","Modoc",81834.8533444379
"5","Eastside","70","Savanna","7","Private","26","Mono",4.00310720192592
"5","Eastside","70","Savanna","7","Private","45","Shasta",259.312388746979
"5","Eastside","70","Savanna","7","Private","47","Siskiyou",3058.81869196051
"5","Eastside","70","Savanna","8","State_gov","18","Lassen",430.778813896139
"5","Eastside","70","Savanna","8","State_gov","25","Modoc",767.929398236122
"5","Eastside","70","Savanna","8","State_gov","26","Mono",0.88957937820576
"5","Eastside","70","Savanna","9","USFS_nonwild","2","Alpine",0.22239484455144
"5","Eastside","70","Savanna","9","USFS_nonwild","18","Lassen",36152.061140593
"5","Eastside","70","Savanna","9","USFS_nonwild","25","Modoc",177342.541731898
"5","Eastside","70","Savanna","9","USFS_nonwild","26","Mono",120.093216057778
"5","Eastside","70","Savanna","9","USFS_nonwild","45","Shasta",447.680822082049
"5","Eastside","70","Savanna","9","USFS_nonwild","47","Siskiyou",2649.61217798586
"5","Eastside","80","Woodland","1","BLM","2","Alpine",3132.43138550703
"5","Eastside","80","Woodland","1","BLM","14","Inyo",1393.30370111477
"5","Eastside","80","Woodland","1","BLM","18","Lassen",272432.127811602
"5","Eastside","80","Woodland","1","BLM","25","Modoc",13374.603556479
"5","Eastside","80","Woodland","1","BLM","26","Mono",75569.9905734239
"5","Eastside","80","Woodland","1","BLM","45","Shasta",652.728868758476
"5","Eastside","80","Woodland","1","BLM","46","Sierra",37.1399390400905
"5","Eastside","80","Woodland","1","BLM","47","Siskiyou",0.22239484455144
"5","Eastside","80","Woodland","2","DoD","18","Lassen",1.77915875641152
"5","Eastside","80","Woodland","3","Easement","18","Lassen",1095.29460941584
"5","Eastside","80","Woodland","3","Easement","25","Modoc",6036.46326565974
"5","Eastside","80","Woodland","3","Easement","26","Mono",2618.2545049041
"5","Eastside","80","Woodland","3","Easement","47","Siskiyou",386.967029519506
"5","Eastside","80","Woodland","4","Local_gov","14","Inyo",194.373094137959
"5","Eastside","80","Woodland","4","Local_gov","18","Lassen",191.926750847893
"5","Eastside","80","Woodland","4","Local_gov","25","Modoc",5.559871113786
"5","Eastside","80","Woodland","4","Local_gov","26","Mono",12301.9932212075
"5","Eastside","80","Woodland","5","NPS","25","Modoc",0.88957937820576
"5","Eastside","80","Woodland","6","Other_fed","2","Alpine",158.122734476074
"5","Eastside","80","Woodland","6","Other_fed","14","Inyo",57.8226595833744
"5","Eastside","80","Woodland","6","Other_fed","18","Lassen",747.46907253739
"5","Eastside","80","Woodland","6","Other_fed","25","Modoc",23072.1307531446
"5","Eastside","80","Woodland","6","Other_fed","26","Mono",97132.5051217533
"5","Eastside","80","Woodland","6","Other_fed","45","Shasta",3.11352782372016
"5","Eastside","80","Woodland","6","Other_fed","46","Sierra",9.34058347116048
"5","Eastside","80","Woodland","6","Other_fed","47","Siskiyou",5058.59313416705
"5","Eastside","80","Woodland","7","Private","2","Alpine",5508.94269438372
"5","Eastside","80","Woodland","7","Private","14","Inyo",1907.25818687315
"5","Eastside","80","Woodland","7","Private","18","Lassen",155471.343139332
"5","Eastside","80","Woodland","7","Private","25","Modoc",74745.5728846717
"5","Eastside","80","Woodland","7","Private","26","Mono",29429.2873846475
"5","Eastside","80","Woodland","7","Private","45","Shasta",120.982795435983
"5","Eastside","80","Woodland","7","Private","46","Sierra",667.406928498871
"5","Eastside","80","Woodland","7","Private","47","Siskiyou",977.870131492682
"5","Eastside","80","Woodland","8","State_gov","2","Alpine",153.230047895942
"5","Eastside","80","Woodland","8","State_gov","14","Inyo",20.6827205432839
"5","Eastside","80","Woodland","8","State_gov","18","Lassen",5017.00529823593
"5","Eastside","80","Woodland","8","State_gov","25","Modoc",1424.21658450742
"5","Eastside","80","Woodland","8","State_gov","26","Mono",8088.27810149132
"5","Eastside","80","Woodland","8","State_gov","45","Shasta",112.976581032132
"5","Eastside","80","Woodland","8","State_gov","46","Sierra",913.375626572764
"5","Eastside","80","Woodland","9","USFS_nonwild","2","Alpine",7259.19012100355
"5","Eastside","80","Woodland","9","USFS_nonwild","14","Inyo",46763.8535432095
"5","Eastside","80","Woodland","9","USFS_nonwild","18","Lassen",97478.9962895644
"5","Eastside","80","Woodland","9","USFS_nonwild","20","Madera",1.55676391186008
"5","Eastside","80","Woodland","9","USFS_nonwild","25","Modoc",153070.368397554
"5","Eastside","80","Woodland","9","USFS_nonwild","26","Mono",271941.969574211
"5","Eastside","80","Woodland","9","USFS_nonwild","45","Shasta",6271.0898266615
"5","Eastside","80","Woodland","9","USFS_nonwild","46","Sierra",67.8304275881892
"5","Eastside","80","Woodland","9","USFS_nonwild","47","Siskiyou",1235.1809666387
"5","Eastside","90","Forest","1","BLM","2","Alpine",132.992117041761
"5","Eastside","90","Forest","1","BLM","14","Inyo",22.239484455144
"5","Eastside","90","Forest","1","BLM","18","Lassen",19465.5535590539
"5","Eastside","90","Forest","1","BLM","25","Modoc",2730.34150655803
"5","Eastside","90","Forest","1","BLM","26","Mono",1776.93480796601
"5","Eastside","90","Forest","1","BLM","45","Shasta",10.6749525384691
"5","Eastside","90","Forest","1","BLM","46","Sierra",0.22239484455144
"5","Eastside","90","Forest","3","Easement","18","Lassen",378.071235737448
"5","Eastside","90","Forest","3","Easement","25","Modoc",11055.2477226521
"5","Eastside","90","Forest","3","Easement","26","Mono",715.666609766534
"5","Eastside","90","Forest","3","Easement","47","Siskiyou",120.982795435983
"5","Eastside","90","Forest","4","Local_gov","14","Inyo",6.00466080288888
"5","Eastside","90","Forest","4","Local_gov","18","Lassen",22.4618792996954
"5","Eastside","90","Forest","4","Local_gov","25","Modoc",4.4478968910288
"5","Eastside","90","Forest","4","Local_gov","26","Mono",1436.44830095775
"5","Eastside","90","Forest","5","NPS","25","Modoc",0.88957937820576
"5","Eastside","90","Forest","6","Other_fed","2","Alpine",45.1461534439423
"5","Eastside","90","Forest","6","Other_fed","14","Inyo",6.89424018109464
"5","Eastside","90","Forest","6","Other_fed","18","Lassen",265.984234083522
"5","Eastside","90","Forest","6","Other_fed","25","Modoc",27868.9651552746
"5","Eastside","90","Forest","6","Other_fed","26","Mono",9363.71253499383
"5","Eastside","90","Forest","6","Other_fed","45","Shasta",42.6998101538765
"5","Eastside","90","Forest","6","Other_fed","46","Sierra",1.77915875641152
"5","Eastside","90","Forest","6","Other_fed","47","Siskiyou",87.8459635978188
"5","Eastside","90","Forest","7","Private","2","Alpine",687.867254197604
"5","Eastside","90","Forest","7","Private","14","Inyo",9.56297831571192
"5","Eastside","90","Forest","7","Private","18","Lassen",36793.2254774348
"5","Eastside","90","Forest","7","Private","25","Modoc",65271.5525067803
"5","Eastside","90","Forest","7","Private","26","Mono",4420.76471999352
"5","Eastside","90","Forest","7","Private","45","Shasta",1130.65538969952
"5","Eastside","90","Forest","7","Private","46","Sierra",86.0668048414073
"5","Eastside","90","Forest","7","Private","47","Siskiyou",6485.47845680909
"5","Eastside","90","Forest","8","State_gov","2","Alpine",0.22239484455144
"5","Eastside","90","Forest","8","State_gov","18","Lassen",1043.03182094625
"5","Eastside","90","Forest","8","State_gov","25","Modoc",218.836527038617
"5","Eastside","90","Forest","8","State_gov","26","Mono",453.463088040386
"5","Eastside","90","Forest","8","State_gov","45","Shasta",45.3685482884938
"5","Eastside","90","Forest","8","State_gov","46","Sierra",208.606364189251
"5","Eastside","90","Forest","9","USFS_nonwild","2","Alpine",185.25490551135
"5","Eastside","90","Forest","9","USFS_nonwild","14","Inyo",1399.75315160676
"5","Eastside","90","Forest","9","USFS_nonwild","18","Lassen",48249.006315124
"5","Eastside","90","Forest","9","USFS_nonwild","20","Madera",15.7900339631522
"5","Eastside","90","Forest","9","USFS_nonwild","25","Modoc",136521.523224792
"5","Eastside","90","Forest","9","USFS_nonwild","26","Mono",33644.3368734309
"5","Eastside","90","Forest","9","USFS_nonwild","45","Shasta",2138.10403551754
"5","Eastside","90","Forest","9","USFS_nonwild","46","Sierra",4.89268658013168
"5","Eastside","90","Forest","9","USFS_nonwild","47","Siskiyou",7477.58185835307
"5","Eastside","100","Meadow","1","BLM","2","Alpine",4.22550204647736
"5","Eastside","100","Meadow","1","BLM","14","Inyo",5399.96922055351
"5","Eastside","100","Meadow","1","BLM","18","Lassen",10896.2354087978
"5","Eastside","100","Meadow","1","BLM","25","Modoc",396.530007835217
"5","Eastside","100","Meadow","1","BLM","26","Mono",13821.3947991829
"5","Eastside","100","Meadow","2","DoD","18","Lassen",1297.8963128022
"5","Eastside","100","Meadow","3","Easement","18","Lassen",7.7838195593004
"5","Eastside","100","Meadow","3","Easement","25","Modoc",3385.51671860657
"5","Eastside","100","Meadow","3","Easement","26","Mono",425.218942782353
"5","Eastside","100","Meadow","3","Easement","47","Siskiyou",186.366879734107
"5","Eastside","100","Meadow","4","Local_gov","14","Inyo",6758.35693107371
"5","Eastside","100","Meadow","4","Local_gov","18","Lassen",8.67339893750616
"5","Eastside","100","Meadow","4","Local_gov","25","Modoc",0.22239484455144
"5","Eastside","100","Meadow","4","Local_gov","26","Mono",1315.91029521087
"5","Eastside","100","Meadow","6","Other_fed","14","Inyo",54.7091317596542
"5","Eastside","100","Meadow","6","Other_fed","18","Lassen",1.33436906730864
"5","Eastside","100","Meadow","6","Other_fed","25","Modoc",2234.62339805287
"5","Eastside","100","Meadow","6","Other_fed","26","Mono",107.416709918346
"5","Eastside","100","Meadow","6","Other_fed","47","Siskiyou",111.864606809374
"5","Eastside","100","Meadow","7","Private","2","Alpine",0.44478968910288
"5","Eastside","100","Meadow","7","Private","14","Inyo",412.542436642921
"5","Eastside","100","Meadow","7","Private","18","Lassen",8074.04483144003
"5","Eastside","100","Meadow","7","Private","25","Modoc",1931.2768300847
"5","Eastside","100","Meadow","7","Private","26","Mono",2606.02278845377
"5","Eastside","100","Meadow","7","Private","47","Siskiyou",248.63743620851
"5","Eastside","100","Meadow","8","State_gov","2","Alpine",0.22239484455144
"5","Eastside","100","Meadow","8","State_gov","14","Inyo",2.66873813461728
"5","Eastside","100","Meadow","8","State_gov","18","Lassen",2432.55480970365
"5","Eastside","100","Meadow","8","State_gov","25","Modoc",22.4618792996954
"5","Eastside","100","Meadow","8","State_gov","26","Mono",621.593590521275
"5","Eastside","100","Meadow","9","USFS_nonwild","14","Inyo",74.9470626138353
"5","Eastside","100","Meadow","9","USFS_nonwild","18","Lassen",3844.31728291619
"5","Eastside","100","Meadow","9","USFS_nonwild","25","Modoc",4938.94470779838
