"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ha"
"6","Klamath","20","Barren","3","Easement","17","Lake",5.58
"6","Klamath","20","Barren","3","Easement","23","Mendocino",12.69
"6","Klamath","20","Barren","3","Easement","28","Napa",190.44
"6","Klamath","20","Barren","3","Easement","45","Shasta",2.16
"6","Klamath","20","Barren","3","Easement","47","Siskiyou",78.93
"6","Klamath","20","Barren","3","Easement","49","Sonoma",4.32
"6","Klamath","20","Barren","3","Easement","52","Tehama",22.23
"6","Klamath","20","Barren","3","Easement","57","Yolo",0.18
"6","Klamath","20","Barren","4","Local_gov","17","Lake",368.1
"6","Klamath","20","Barren","4","Local_gov","28","Napa",6.48
"6","Klamath","20","Barren","4","Local_gov","45","Shasta",0.27
"6","Klamath","20","Barren","4","Local_gov","52","Tehama",0.27
"6","Klamath","20","Barren","4","Local_gov","57","Yolo",3.51
"6","Klamath","20","Barren","5","NPS","45","Shasta",7.47
"6","Klamath","20","Barren","6","Other_fed","6","Colusa",151.47
"6","Klamath","20","Barren","6","Other_fed","8","Del Norte",20.79
"6","Klamath","20","Barren","6","Other_fed","11","Glenn",82.17
"6","Klamath","20","Barren","6","Other_fed","12","Humboldt",125.73
"6","Klamath","20","Barren","6","Other_fed","17","Lake",14.4
"6","Klamath","20","Barren","6","Other_fed","23","Mendocino",175.86
"6","Klamath","20","Barren","6","Other_fed","28","Napa",17.46
"6","Klamath","20","Barren","6","Other_fed","45","Shasta",65.97
"6","Klamath","20","Barren","6","Other_fed","47","Siskiyou",917.73
"6","Klamath","20","Barren","6","Other_fed","52","Tehama",84.33
"6","Klamath","20","Barren","6","Other_fed","53","Trinity",1386.45
"6","Klamath","20","Barren","6","Other_fed","57","Yolo",29.43
"6","Klamath","20","Barren","7","Private","6","Colusa",187.47
"6","Klamath","20","Barren","7","Private","8","Del Norte",23.4
"6","Klamath","20","Barren","7","Private","11","Glenn",385.2
"6","Klamath","20","Barren","7","Private","12","Humboldt",216.9
"6","Klamath","20","Barren","7","Private","17","Lake",659.07
"6","Klamath","20","Barren","7","Private","23","Mendocino",400.05
"6","Klamath","20","Barren","7","Private","28","Napa",60.57
"6","Klamath","20","Barren","7","Private","45","Shasta",923.31
"6","Klamath","20","Barren","7","Private","47","Siskiyou",2315.61
"6","Klamath","20","Barren","7","Private","48","Solano",0.72
"6","Klamath","20","Barren","7","Private","49","Sonoma",313.74
"6","Klamath","20","Barren","7","Private","52","Tehama",483.48
"6","Klamath","20","Barren","7","Private","53","Trinity",819.99
"6","Klamath","20","Barren","7","Private","57","Yolo",266.04
"6","Klamath","20","Barren","8","State_gov","17","Lake",60.57
"6","Klamath","20","Barren","8","State_gov","45","Shasta",16.29
"6","Klamath","20","Barren","8","State_gov","47","Siskiyou",9.54
"6","Klamath","20","Barren","8","State_gov","48","Solano",0.09
"6","Klamath","20","Barren","8","State_gov","52","Tehama",16.2
"6","Klamath","20","Barren","9","USFS_nonwild","6","Colusa",51.39
"6","Klamath","20","Barren","9","USFS_nonwild","8","Del Norte",168.66
"6","Klamath","20","Barren","9","USFS_nonwild","11","Glenn",26.46
"6","Klamath","20","Barren","9","USFS_nonwild","12","Humboldt",127.53
"6","Klamath","20","Barren","9","USFS_nonwild","17","Lake",59.13
"6","Klamath","20","Barren","9","USFS_nonwild","23","Mendocino",30.33
"6","Klamath","20","Barren","9","USFS_nonwild","45","Shasta",155.7
"6","Klamath","20","Barren","9","USFS_nonwild","47","Siskiyou",1519.56
"6","Klamath","20","Barren","9","USFS_nonwild","52","Tehama",30.96
"6","Klamath","20","Barren","9","USFS_nonwild","53","Trinity",1458.54
"6","Klamath","30","Sparse","1","BLM","6","Colusa",61.74
"6","Klamath","30","Sparse","1","BLM","11","Glenn",4.14
"6","Klamath","30","Sparse","1","BLM","12","Humboldt",2.34
"6","Klamath","30","Sparse","1","BLM","17","Lake",143.28
"6","Klamath","30","Sparse","1","BLM","23","Mendocino",98.19
"6","Klamath","30","Sparse","1","BLM","28","Napa",69.12
"6","Klamath","30","Sparse","1","BLM","45","Shasta",67.59
"6","Klamath","30","Sparse","1","BLM","47","Siskiyou",148.86
"6","Klamath","30","Sparse","1","BLM","48","Solano",1.17
"6","Klamath","30","Sparse","1","BLM","49","Sonoma",3.42
"6","Klamath","30","Sparse","1","BLM","52","Tehama",45.99
"6","Klamath","30","Sparse","1","BLM","53","Trinity",77.22
"6","Klamath","30","Sparse","1","BLM","57","Yolo",30.78
"6","Klamath","30","Sparse","2","DoD","11","Glenn",8.82
"6","Klamath","30","Sparse","2","DoD","17","Lake",1.08
"6","Klamath","30","Sparse","2","DoD","23","Mendocino",15.39
"6","Klamath","30","Sparse","2","DoD","49","Sonoma",42.48
"6","Klamath","30","Sparse","2","DoD","52","Tehama",14.49
"6","Klamath","30","Sparse","3","Easement","6","Colusa",40.5
"6","Klamath","30","Sparse","3","Easement","12","Humboldt",6.12
"6","Klamath","30","Sparse","3","Easement","17","Lake",0.45
"6","Klamath","30","Sparse","3","Easement","23","Mendocino",10.35
"6","Klamath","30","Sparse","3","Easement","28","Napa",12.42
"6","Klamath","30","Sparse","3","Easement","45","Shasta",3.33
"6","Klamath","30","Sparse","3","Easement","47","Siskiyou",100.08
"6","Klamath","30","Sparse","3","Easement","49","Sonoma",7.38
"6","Klamath","30","Sparse","3","Easement","52","Tehama",7.83
"6","Klamath","30","Sparse","3","Easement","53","Trinity",0.36
"6","Klamath","30","Sparse","3","Easement","57","Yolo",1.53
"6","Klamath","30","Sparse","4","Local_gov","17","Lake",25.47
"6","Klamath","30","Sparse","4","Local_gov","23","Mendocino",0.18
"6","Klamath","30","Sparse","4","Local_gov","28","Napa",9.45
"6","Klamath","30","Sparse","4","Local_gov","45","Shasta",1.8
"6","Klamath","30","Sparse","4","Local_gov","47","Siskiyou",1.26
"6","Klamath","30","Sparse","4","Local_gov","49","Sonoma",0.54
"6","Klamath","30","Sparse","4","Local_gov","52","Tehama",0.18
"6","Klamath","30","Sparse","4","Local_gov","53","Trinity",0.18
"6","Klamath","30","Sparse","4","Local_gov","57","Yolo",9.72
"6","Klamath","30","Sparse","5","NPS","45","Shasta",43.29
"6","Klamath","30","Sparse","6","Other_fed","6","Colusa",82.89
"6","Klamath","30","Sparse","6","Other_fed","8","Del Norte",344.16
"6","Klamath","30","Sparse","6","Other_fed","11","Glenn",113.4
"6","Klamath","30","Sparse","6","Other_fed","12","Humboldt",136.71
"6","Klamath","30","Sparse","6","Other_fed","17","Lake",207.18
"6","Klamath","30","Sparse","6","Other_fed","23","Mendocino",346.68
"6","Klamath","30","Sparse","6","Other_fed","28","Napa",89.37
"6","Klamath","30","Sparse","6","Other_fed","45","Shasta",136.35
"6","Klamath","30","Sparse","6","Other_fed","47","Siskiyou",6211.89
"6","Klamath","30","Sparse","6","Other_fed","52","Tehama",310.23
"6","Klamath","30","Sparse","6","Other_fed","53","Trinity",7594.83
"6","Klamath","30","Sparse","6","Other_fed","57","Yolo",0.99
"6","Klamath","30","Sparse","7","Private","6","Colusa",88.74
"6","Klamath","30","Sparse","7","Private","8","Del Norte",24.12
"6","Klamath","30","Sparse","7","Private","11","Glenn",142.02
"6","Klamath","30","Sparse","7","Private","12","Humboldt",91.53
"6","Klamath","30","Sparse","7","Private","17","Lake",380.7
"6","Klamath","30","Sparse","7","Private","23","Mendocino",588.15
"6","Klamath","30","Sparse","7","Private","28","Napa",119.97
"6","Klamath","30","Sparse","7","Private","45","Shasta",601.02
"6","Klamath","30","Sparse","7","Private","47","Siskiyou",1904.31
"6","Klamath","30","Sparse","7","Private","48","Solano",1.35
"6","Klamath","30","Sparse","7","Private","49","Sonoma",128.61
"6","Klamath","30","Sparse","7","Private","52","Tehama",483.84
"6","Klamath","30","Sparse","7","Private","53","Trinity",696.69
"6","Klamath","30","Sparse","7","Private","57","Yolo",92.25
"6","Klamath","30","Sparse","8","State_gov","6","Colusa",0.36
"6","Klamath","30","Sparse","8","State_gov","17","Lake",36.99
"6","Klamath","30","Sparse","8","State_gov","23","Mendocino",7.47
"6","Klamath","30","Sparse","8","State_gov","28","Napa",11.16
"6","Klamath","30","Sparse","8","State_gov","45","Shasta",12.69
"6","Klamath","30","Sparse","8","State_gov","47","Siskiyou",5.22
"6","Klamath","30","Sparse","8","State_gov","48","Solano",0.72
"6","Klamath","30","Sparse","8","State_gov","52","Tehama",18.09
"6","Klamath","30","Sparse","8","State_gov","53","Trinity",1.08
"6","Klamath","30","Sparse","8","State_gov","57","Yolo",0.18
"6","Klamath","30","Sparse","9","USFS_nonwild","6","Colusa",46.35
"6","Klamath","30","Sparse","9","USFS_nonwild","8","Del Norte",356.22
"6","Klamath","30","Sparse","9","USFS_nonwild","11","Glenn",129.51
"6","Klamath","30","Sparse","9","USFS_nonwild","12","Humboldt",146.88
"6","Klamath","30","Sparse","9","USFS_nonwild","17","Lake",109.53
"6","Klamath","30","Sparse","9","USFS_nonwild","23","Mendocino",141.75
"6","Klamath","30","Sparse","9","USFS_nonwild","45","Shasta",404.73
"6","Klamath","30","Sparse","9","USFS_nonwild","47","Siskiyou",2531.25
"6","Klamath","30","Sparse","9","USFS_nonwild","52","Tehama",194.67
"6","Klamath","30","Sparse","9","USFS_nonwild","53","Trinity",1049.22
"6","Klamath","40","Desert","3","Easement","28","Napa",0.18
"6","Klamath","40","Desert","4","Local_gov","28","Napa",0.45
"6","Klamath","40","Desert","6","Other_fed","12","Humboldt",2.34
"6","Klamath","40","Desert","6","Other_fed","28","Napa",0.45
"6","Klamath","40","Desert","7","Private","6","Colusa",0.09
"6","Klamath","40","Desert","7","Private","8","Del Norte",0.54
"6","Klamath","40","Desert","7","Private","11","Glenn",0.36
"6","Klamath","40","Desert","7","Private","12","Humboldt",183.24
"6","Klamath","40","Desert","7","Private","23","Mendocino",17.37
"6","Klamath","40","Desert","7","Private","28","Napa",6.84
"6","Klamath","40","Desert","7","Private","45","Shasta",0.18
"6","Klamath","40","Desert","7","Private","48","Solano",1.08
"6","Klamath","40","Desert","7","Private","49","Sonoma",0.27
"6","Klamath","40","Desert","7","Private","52","Tehama",1.62
"6","Klamath","40","Desert","7","Private","53","Trinity",13.14
"6","Klamath","40","Desert","7","Private","57","Yolo",0.18
"6","Klamath","40","Desert","9","USFS_nonwild","8","Del Norte",0.45
"6","Klamath","40","Desert","9","USFS_nonwild","12","Humboldt",0.9
"6","Klamath","40","Desert","9","USFS_nonwild","53","Trinity",0.18
"6","Klamath","50","Shrubland","1","BLM","6","Colusa",8355.87
"6","Klamath","50","Shrubland","1","BLM","11","Glenn",804.15
"6","Klamath","50","Shrubland","1","BLM","12","Humboldt",10.62
"6","Klamath","50","Shrubland","1","BLM","17","Lake",22678.74
"6","Klamath","50","Shrubland","1","BLM","23","Mendocino",6359.13
"6","Klamath","50","Shrubland","1","BLM","28","Napa",7244.1
"6","Klamath","50","Shrubland","1","BLM","45","Shasta",3038.94
"6","Klamath","50","Shrubland","1","BLM","47","Siskiyou",1346.04
"6","Klamath","50","Shrubland","1","BLM","48","Solano",188.91
"6","Klamath","50","Shrubland","1","BLM","49","Sonoma",282.69
"6","Klamath","50","Shrubland","1","BLM","52","Tehama",3614.49
"6","Klamath","50","Shrubland","1","BLM","53","Trinity",1508.13
"6","Klamath","50","Shrubland","1","BLM","57","Yolo",3297.87
"6","Klamath","50","Shrubland","2","DoD","11","Glenn",335.16
"6","Klamath","50","Shrubland","2","DoD","17","Lake",290.25
"6","Klamath","50","Shrubland","2","DoD","23","Mendocino",171.72
"6","Klamath","50","Shrubland","2","DoD","49","Sonoma",959.58
"6","Klamath","50","Shrubland","2","DoD","52","Tehama",298.26
"6","Klamath","50","Shrubland","3","Easement","6","Colusa",2809.98
"6","Klamath","50","Shrubland","3","Easement","12","Humboldt",50.94
"6","Klamath","50","Shrubland","3","Easement","17","Lake",17.1
"6","Klamath","50","Shrubland","3","Easement","23","Mendocino",863.82
"6","Klamath","50","Shrubland","3","Easement","28","Napa",1243.35
"6","Klamath","50","Shrubland","3","Easement","45","Shasta",98.82
"6","Klamath","50","Shrubland","3","Easement","47","Siskiyou",738.72
"6","Klamath","50","Shrubland","3","Easement","48","Solano",153.72
"6","Klamath","50","Shrubland","3","Easement","49","Sonoma",3224.79
"6","Klamath","50","Shrubland","3","Easement","52","Tehama",1576.17
"6","Klamath","50","Shrubland","3","Easement","53","Trinity",38.97
"6","Klamath","50","Shrubland","3","Easement","57","Yolo",1050.66
"6","Klamath","50","Shrubland","4","Local_gov","17","Lake",486.18
"6","Klamath","50","Shrubland","4","Local_gov","23","Mendocino",1.62
"6","Klamath","50","Shrubland","4","Local_gov","28","Napa",1521.54
"6","Klamath","50","Shrubland","4","Local_gov","45","Shasta",76.68
"6","Klamath","50","Shrubland","4","Local_gov","47","Siskiyou",0.72
"6","Klamath","50","Shrubland","4","Local_gov","49","Sonoma",40.32
"6","Klamath","50","Shrubland","4","Local_gov","52","Tehama",4.05
"6","Klamath","50","Shrubland","4","Local_gov","57","Yolo",122.31
"6","Klamath","50","Shrubland","5","NPS","8","Del Norte",7.83
"6","Klamath","50","Shrubland","5","NPS","45","Shasta",565.83
"6","Klamath","50","Shrubland","6","Other_fed","6","Colusa",664.29
"6","Klamath","50","Shrubland","6","Other_fed","8","Del Norte",4.32
"6","Klamath","50","Shrubland","6","Other_fed","11","Glenn",273.24
"6","Klamath","50","Shrubland","6","Other_fed","12","Humboldt",19.08
"6","Klamath","50","Shrubland","6","Other_fed","17","Lake",1857.42
"6","Klamath","50","Shrubland","6","Other_fed","23","Mendocino",6079.41
"6","Klamath","50","Shrubland","6","Other_fed","28","Napa",1632.69
"6","Klamath","50","Shrubland","6","Other_fed","45","Shasta",933.93
"6","Klamath","50","Shrubland","6","Other_fed","47","Siskiyou",253.17
"6","Klamath","50","Shrubland","6","Other_fed","49","Sonoma",57.33
"6","Klamath","50","Shrubland","6","Other_fed","52","Tehama",289.71
"6","Klamath","50","Shrubland","6","Other_fed","53","Trinity",1223.01
"6","Klamath","50","Shrubland","6","Other_fed","57","Yolo",37.8
"6","Klamath","50","Shrubland","7","Private","6","Colusa",24363.36
"6","Klamath","50","Shrubland","7","Private","8","Del Norte",30.78
"6","Klamath","50","Shrubland","7","Private","11","Glenn",35572.41
"6","Klamath","50","Shrubland","7","Private","12","Humboldt",2757.51
"6","Klamath","50","Shrubland","7","Private","17","Lake",49694.31
"6","Klamath","50","Shrubland","7","Private","23","Mendocino",59153.94
"6","Klamath","50","Shrubland","7","Private","28","Napa",26909.37
"6","Klamath","50","Shrubland","7","Private","45","Shasta",31725.99
"6","Klamath","50","Shrubland","7","Private","47","Siskiyou",20530.8
"6","Klamath","50","Shrubland","7","Private","48","Solano",1709.19
"6","Klamath","50","Shrubland","7","Private","49","Sonoma",16472.34
"6","Klamath","50","Shrubland","7","Private","52","Tehama",90446.94
"6","Klamath","50","Shrubland","7","Private","53","Trinity",7610.94
"6","Klamath","50","Shrubland","7","Private","57","Yolo",13548.42
"6","Klamath","50","Shrubland","8","State_gov","6","Colusa",297.18
"6","Klamath","50","Shrubland","8","State_gov","8","Del Norte",2.16
"6","Klamath","50","Shrubland","8","State_gov","11","Glenn",40.23
"6","Klamath","50","Shrubland","8","State_gov","17","Lake",2044.44
"6","Klamath","50","Shrubland","8","State_gov","23","Mendocino",414.99
"6","Klamath","50","Shrubland","8","State_gov","28","Napa",446.4
"6","Klamath","50","Shrubland","8","State_gov","45","Shasta",254.43
"6","Klamath","50","Shrubland","8","State_gov","47","Siskiyou",136.08
"6","Klamath","50","Shrubland","8","State_gov","48","Solano",115.65
"6","Klamath","50","Shrubland","8","State_gov","52","Tehama",334.26
"6","Klamath","50","Shrubland","8","State_gov","53","Trinity",42.48
"6","Klamath","50","Shrubland","8","State_gov","57","Yolo",5.49
"6","Klamath","50","Shrubland","9","USFS_nonwild","6","Colusa",5660.19
"6","Klamath","50","Shrubland","9","USFS_nonwild","8","Del Norte",88.02
"6","Klamath","50","Shrubland","9","USFS_nonwild","11","Glenn",15162.3
"6","Klamath","50","Shrubland","9","USFS_nonwild","12","Humboldt",113.31
"6","Klamath","50","Shrubland","9","USFS_nonwild","17","Lake",12457.35
"6","Klamath","50","Shrubland","9","USFS_nonwild","23","Mendocino",1906.74
"6","Klamath","50","Shrubland","9","USFS_nonwild","45","Shasta",2401.83
"6","Klamath","50","Shrubland","9","USFS_nonwild","47","Siskiyou",4847.94
"6","Klamath","50","Shrubland","9","USFS_nonwild","52","Tehama",3322.8
"6","Klamath","50","Shrubland","9","USFS_nonwild","53","Trinity",6167.16
"6","Klamath","60","Grassland","1","BLM","6","Colusa",3959.28
"6","Klamath","60","Grassland","1","BLM","11","Glenn",219.06
"6","Klamath","60","Grassland","1","BLM","12","Humboldt",60.3
"6","Klamath","60","Grassland","1","BLM","17","Lake",5795.28
"6","Klamath","60","Grassland","1","BLM","23","Mendocino",2865.87
"6","Klamath","60","Grassland","1","BLM","28","Napa",2115.27
"6","Klamath","60","Grassland","1","BLM","45","Shasta",9365.4
"6","Klamath","60","Grassland","1","BLM","47","Siskiyou",336.24
"6","Klamath","60","Grassland","1","BLM","48","Solano",143.64
"6","Klamath","60","Grassland","1","BLM","49","Sonoma",892.26
"6","Klamath","60","Grassland","1","BLM","52","Tehama",1633.14
"6","Klamath","60","Grassland","1","BLM","53","Trinity",3035.61
"6","Klamath","60","Grassland","1","BLM","57","Yolo",3370.86
"6","Klamath","60","Grassland","2","DoD","11","Glenn",132.3
"6","Klamath","60","Grassland","2","DoD","17","Lake",53.19
"6","Klamath","60","Grassland","2","DoD","23","Mendocino",118.44
"6","Klamath","60","Grassland","2","DoD","49","Sonoma",407.16
"6","Klamath","60","Grassland","2","DoD","52","Tehama",291.51
"6","Klamath","60","Grassland","3","Easement","6","Colusa",3513.6
"6","Klamath","60","Grassland","3","Easement","12","Humboldt",1182.06
"6","Klamath","60","Grassland","3","Easement","17","Lake",40.95
"6","Klamath","60","Grassland","3","Easement","23","Mendocino",803.07
"6","Klamath","60","Grassland","3","Easement","28","Napa",841.23
"6","Klamath","60","Grassland","3","Easement","45","Shasta",33.3
"6","Klamath","60","Grassland","3","Easement","47","Siskiyou",1176.66
"6","Klamath","60","Grassland","3","Easement","48","Solano",101.97
